Mean_NDSM,SCI_NM,CMMN_NM,CON_DEC,Specie,names,min,max,avg,std,ske,kur,p05,p25,p50,p75,p90,c00,int_min,int_max,int_avg,int_std,int_ske,int_kur,int_p05,int_p25,int_p50,int_p75,int_p90
1021.327273,Taxodium distichum,Bald cypress,0,6,836,3.2,13.26,8.44,2.37,0.1,2.05,4.88,6.74,7.85,10.62,11.77,156,2814,22646,5610,3089.49,2.88,12.95,3082,3752,4891,6030,7839
862.8513514,Pinus strobus,White pine,0,7,837,1.51,14.49,7.28,2.97,0.22,2.34,2.84,4.77,7.12,9.48,11.27,202,2814,32767,10757,6450.14,1.14,3.95,3618,5795,8844,14304,19108
740.7792208,Quercus rubra,Red oak,1,2,845,1.37,16.05,5.01,2.32,2.49,11.3,2.12,3.85,4.59,5.53,7.11,557,2546,31304,11674,7094.84,0.63,2.51,3323,4824,11390,15946,22432
1214.267857,Taxodium distichum,Bald cypress,0,6,864,1.49,15.32,9.84,3.37,-0.67,3.24,1.68,7.63,10.14,12.28,14.13,228,2546,32767,6124,5878.86,3.54,15.05,2948,3618,4288,5896,8750
410.8536585,Ilex opaca,American Holly,0,8,867,1.37,8.57,3.68,1.69,0.82,2.82,1.71,2.24,3.5,4.65,6.39,326,2680,32767,16699,8547.32,0.01,1.87,4154,9011,17018,23690,28140
1338.724409,Cercis canadensis,Eastern redbud,1,5,881,1.38,22.09,8.96,5.63,0.85,2.1,3.73,4.91,5.72,14.6,18.02,393,2546,20636,6829,3255.08,1.12,5.12,2948,3886,6566,8978,10318
839.6811594,Quercus rubra,Red oak,1,2,903,1.39,13.49,7.18,2.73,0.32,2.65,3.72,5.41,6.35,9,10.72,59,2546,10452,3579,1050.72,4.78,31.7,2814,3082,3350,3953,4154
1700.725,Platanus occidentalis,American sycamore,1,4,918,1.39,24.03,11.27,6.27,0.33,1.69,3.09,5.99,8.53,17.04,20.26,1119,0,32767,8970,7145.48,1.42,3.88,2948,4020,5628,11591,21306
1733.751055,Quercus rubra,Red oak,1,2,921,1.46,25.96,12.11,6.14,0.36,2.1,2.69,7.43,10.19,17.62,20.92,599,2546,32767,9758,8022.24,0.87,2.35,2935,3484,4690,17420,21842
1221.395349,Quercus rubra,Red oak,1,2,923,1.45,19.16,10.1,4.92,0.29,1.85,4.08,6.01,8.55,14.61,17.5,237,2546,32767,5194,4882.17,4.26,21.14,2948,3484,3886,4824,6298
796.6371681,Quercus rubra,Red oak,1,2,942,1.4,14.19,7.3,3.49,0.31,1.91,2.89,4.31,6.94,10.61,12.77,187,2680,14606,4382,1713.2,2.57,12.71,2814,3216,4020,4958,6298
1358.142857,Quercus rubra,Red oak,1,2,961,4.38,20.8,10.97,4.18,0.49,2.35,5.39,7.44,10.55,13.83,16.77,385,2278,11926,4227,1293.04,1.92,8.38,2814,3350,3886,4690,5762
1559.069767,Taxodium distichum,Bald cypress,0,6,965,3.3,21.21,12.34,3.87,0.01,2.45,5.95,9.57,12.59,14.76,17.56,321,2680,11926,4293,1412.94,2.13,9.03,2814,3350,3886,4690,6030
622.7058824,Quercus rubra,Red oak,1,2,980,1.37,8.23,6,1.78,-0.67,3.23,3.78,5.03,5.56,7.63,8.09,19,2680,32767,5272,6726.84,3.77,15.51,2921,3350,3618,3953,5387
442.4920635,Quercus rubra,Red oak,1,2,1016,1.52,6.08,3.97,0.96,-0.52,3.39,1.91,3.43,4.07,4.6,5.04,83,2948,32767,10430,7335.39,0.96,2.86,3484,4422,8040,15946,21896
493.4166667,Cercis species,Redbud,1,5,1029,2.1,10.13,3.86,1.83,2.8,9.57,2.69,3.12,3.37,3.61,4.17,72,2948,9648,4787,1282.37,1.41,5.34,3216,4020,4422,5125,6539
1317.257143,Pinus taeda,Loblolly Pine,0,7,1051,1.65,20.5,11.33,4.4,0.04,2.4,3.76,7.93,11.31,14.49,17.59,682,2680,32767,11295,6357.37,0.7,2.89,3484,5795,10184,15678,19832
459.1842105,Ulmus parvifolia,Chinese elm,1,3,1052,1.39,6.78,3.62,1.44,0.16,1.71,1.91,2.17,3.42,4.93,5.37,61,2814,29346,9895,8843.92,1.08,2.42,3082,4020,4824,16750,25460
638.969697,Cercis canadensis,Eastern redbud,1,5,1075,2.94,7.73,5.86,1.08,-0.49,3.25,4.46,5.33,5.76,6.73,7.15,26,2814,5494,3876,732.89,0.53,2.37,2881,3350,3819,4288,4891
1463.203252,Quercus rubra,Red oak,1,2,1082,1.38,23.16,10.59,6.87,0.04,1.58,1.71,3.14,11.9,16.17,20.07,411,2680,29346,8188,7169.12,1.37,3.51,2814,3350,4288,11524,21152
908.2754491,Taxodium distichum,Bald cypress,0,6,1092,1.39,17.87,7.01,3.21,0.43,2.41,2.83,4.12,6.76,9.28,11.43,571,2412,22110,7267,4525.86,1.03,3,2814,3618,5226,10184,14606
613.2432432,Juniperus virginiana,Eastern red-cedar,0,10,1094,1.58,8.03,5.25,1.62,-0.14,2.31,2.87,4.39,5.18,6.55,7.26,29,2680,29346,5365,4867.87,4.26,21.07,2948,3618,4154,4958,8174
669.2,Platanus occidentalis,American sycamore,1,4,1095,1.37,9.74,5.08,2.59,0.37,1.85,1.42,3.15,4.29,7.72,8.95,80,2546,32767,5740,6898.27,3.42,13.22,2807,3316,3752,4321,6968
889.7184466,Taxodium distichum,Bald cypress,0,6,1096,1.4,14.53,7.55,3.23,-0.23,2.17,2.06,5.35,7.76,10.14,11.45,201,2680,28676,9519,6603.9,0.94,2.81,3082,4020,6834,14338,19564
879.75,Quercus rubra,Red oak,1,2,1097,3.9,12.99,8.03,2.97,0,1.49,4.03,4.8,8.49,11.29,11.8,78,2546,7102,3616,696.95,1.73,9.44,2680,3115,3551,4020,4288
833.9025157,Quercus rubra,Red oak,1,2,1116,1.39,15.42,6.75,2.87,0.63,3.04,2.62,4.84,6.43,8.3,10.85,648,2546,24959,6789,3420.63,1.23,4.73,3082,4154,5762,8576,12328
683.5507246,Picea abies,Norway Spruce,0,,1118,2.02,9.93,6.15,1.83,-0.25,2.38,2.91,5.13,6.17,7.68,8.42,152,2948,29480,14302,8841.84,0.15,1.45,3350,5494,14237,22421,26228
554.6494845,Quercus rubra,Red oak,1,2,1124,1.38,8.1,4.97,1.51,-0.82,3.81,1.51,4.47,5.37,5.77,6.06,243,3350,32767,21165,7428.44,-0.59,2.35,7571,14874,22646,27068,29051
2022.608392,Quercus rubra,Red oak,1,2,1128,1.43,29.4,12.5,7.31,0.8,2.28,4.36,7.22,8.53,18.24,24.1,287,2546,19564,4763,2509.83,3.08,14.36,2814,3350,4020,5092,7022
489.2222222,Ilex opaca,American Holly,0,8,1138,1.43,7.06,4.28,0.91,0.17,5.25,2.7,3.76,4.26,4.61,5.32,72,2948,32767,12965,9783.03,0.38,1.45,3082,3886,8308,22421,26205
967.5223881,Taxodium ascendens,Pond cypress,0,6,1152,3.44,13.44,8.77,2.83,-0.15,1.81,4.02,6.06,9.51,10.68,12.48,59,2412,6298,3827,862.79,1.03,3.66,2814,3149,3618,4221,4958
1079.122449,Cercis canadensis,Eastern redbud,1,5,1154,4.29,14.49,9.22,2.65,0.13,2.1,5.07,7.31,8.84,11.21,12.98,66,2680,14204,5395,2513.11,1.79,5.83,3249,3752,4288,6365,9045
937.6804124,Picea abies,Norway Spruce,0,,1428,1.48,15.84,8.69,3.26,0.05,2.28,3.5,6.84,8.67,10.55,13.26,531,0,27202,8309,5012.36,1.39,4.82,3216,4422,6700,10653,15276
1235.2375,Acer platanoides,Norway maple,1,1,1170,1.37,19.17,8.85,4.94,0.37,1.97,1.83,4.58,7.93,12.96,16.41,319,0,32767,5338,3798.76,4.43,29.16,2814,3484,4154,5963,8469
871.4705882,Taxodium distichum,Bald cypress,0,6,1184,1.38,11.79,6.14,2.7,0.42,1.69,2.93,3.73,5.05,8.77,10.25,203,2814,17286,6026,3017.44,1.48,4.81,3095,3886,4824,7504,10318
1021.274194,Quercus rubra,Red oak,1,2,1191,1.97,21.49,7.52,5.75,1.18,3.09,2.14,2.92,6.12,8.37,17.18,55,2546,25192,7679,5706.85,1.46,4.08,2948,3752,5494,9447,17902
807.7675676,Acer platanoides,Norway maple,1,1,1211,1.37,13.03,7.12,3.31,-0.09,2.03,1.58,4.75,7.21,9.67,11.79,358,2680,32767,13464,8573.62,0.41,1.82,3484,5226,11591,21172,26066
1013.037037,Taxodium distichum,Bald cypress,0,6,1217,1.37,14.89,8.19,4.04,-0.59,1.93,1.39,4.22,8.78,11.85,12.6,308,2546,31304,8521,8166.01,1.64,4.18,2948,3618,4690,7403,25190
540.1454545,Cercis canadensis,Eastern redbud,1,5,1226,1.37,7.46,4.6,1.89,-0.37,1.61,1.45,2.61,5.49,6.07,6.68,105,2814,32767,10055,9678.87,1.19,2.75,3082,3752,4556,17286,27497
1334.215768,Quercus rubra,Red oak,1,2,1230,1.37,20.34,10.59,5.57,-0.16,1.69,2.08,5.35,11.17,15.46,17.42,730,2546,32767,6270,5541.57,2.41,8.73,2814,3350,4020,5594,14217
1924.885965,Platanus occidentalis,American sycamore,1,4,1231,2.68,26.07,16.28,4.94,-0.37,2.49,7.14,12.77,16.37,20.17,22.57,665,2680,16214,5190,2011.45,1.75,6.89,3109,3886,4556,6030,7638
1264.75,Taxodium distichum,Bald cypress,0,6,1237,1.37,21.55,9.61,6.81,0.1,1.37,1.52,2.46,9.89,16.24,18.53,179,2546,30035,6749,6756.92,2.17,6.4,2814,3350,4020,5226,18492
826.8055556,Cercis species,Redbud,1,5,1238,1.94,14.82,7.5,3,0.19,2.36,3.33,5.65,7.39,9.56,11.99,1152,2546,31304,11554,7036.47,0.96,3.02,3484,5896,9782,15041,23316
518.1304348,Taxodium distichum,Bald cypress,0,6,1267,2.51,6.4,4.42,1.07,-0.38,2.32,2.56,3.89,4.75,5.05,5.47,19,3082,8844,4309,1249.28,2.65,9.89,3203,3752,4020,4221,5038
607.516129,Taxodium distichum,Bald cypress,0,6,1273,2.35,7.36,5.19,1.1,-0.25,2.79,3.1,4.51,5.26,5.84,6.62,108,2814,8844,3998,1055.51,1.94,7.76,2948,3216,3752,4422,4958
383.4137931,Cercis species,Redbud,1,5,1275,1.51,4.66,3.27,1.02,-0.6,1.87,1.61,2.4,3.63,4.02,4.35,47,2680,32767,6472,7215.11,2.6,8.8,2814,3350,3484,4489,15370
752.9272727,Quercus rubra,Red oak,1,2,1301,4.07,10.28,6.93,1.89,0.2,1.53,4.52,5.14,6.44,8.8,9.32,51,2680,8710,4259,1205.5,1.68,6.35,2948,3484,4020,4690,5628
1282.738095,Pinus strobus,White pine,0,7,1318,2.97,16.49,11.06,3.46,-0.47,2.05,4.89,7.76,11.94,13.71,15.18,273,2814,29480,14715,7111.83,0.16,1.95,4181,8442,14338,20234,25326
584.2083333,Cercis canadensis,Eastern redbud,1,5,1325,2.67,9.19,5.12,1.59,0.91,3.27,3.12,3.83,4.58,6.16,6.86,73,2948,9246,4644,1402.25,1.39,4.52,3082,3618,4154,5226,6164
702.7567568,Cercis species,Redbud,1,5,1328,1.39,12.85,5.75,4.29,0.59,1.62,1.44,1.83,3.31,10.65,12.29,78,2680,28006,8975,7472.25,1.27,3.22,2814,3785,5092,11524,21547
1030.383721,Quercus rubra,Red oak,1,2,1329,3.6,16.02,8.83,3.47,0.73,2.21,5.03,6.15,7.51,10.81,14.78,72,2412,12998,4303,1859.28,2.53,9.9,2754,3350,3819,4288,6097
529.6666667,Ulmus parvifolia,Chinese elm,1,3,1331,1.38,6.2,4.57,1.27,-1.35,3.92,1.52,4.39,4.85,5.43,5.72,46,3082,30035,5678,4095.63,4.88,28.32,3517,4053,4757,5628,6767
668.0526316,Juniperus virginiana,Eastern redcedar,0,10,1336,1.52,14.45,5.87,3.56,0.73,2.3,1.96,2.59,4.97,7.87,12,446,2948,30035,15254,7700.53,0.24,1.79,4187,8844,13601,22377,26264
800.8595041,Acer platanoides,Norway maple,1,1,1342,1.47,12.42,6.5,2.58,-0.29,2.85,1.6,5.31,6.74,8.12,9.39,140,2412,32767,6274,7400.03,2.92,9.99,2814,3216,3886,4958,7544
332,Cercis species,Redbud,1,5,1359,1.39,3.78,2.92,0.59,-0.92,4.38,1.68,2.74,2.9,3.15,3.7,26,2680,27470,5649,5054.3,3.45,14.44,3350,3517,4221,4891,6834
1282.368421,Acer platanoides,Norway maple,1,1,1360,1.39,17.48,10.85,3.83,-0.31,2.22,4.28,7.79,11.27,14.24,15.66,299,2546,25594,4245,2251.81,6.16,54.44,2814,3216,3752,4422,5521
556.3947368,Acer platanoides,Norway maple,1,1,1366,3.24,7.28,5.41,0.98,0.03,2.9,3.75,4.87,5.3,5.92,7.04,31,2680,6700,3808,749.1,1.89,7.99,3015,3350,3618,4087,4690
754.0483871,Ulmus parvifolia,Chinese elm,1,3,1371,1.5,9.47,6.41,2.21,-0.58,2.4,1.65,4.7,6.89,8.43,8.87,103,2680,32767,5670,6049.93,3.84,16.75,2814,3484,4020,4958,6512
953.9266667,Ilex opaca,American Holly,0,8,1388,1.4,15.72,7.99,3.37,0.08,2.11,2.65,5.27,7.75,10.82,12.83,398,2680,29480,10718,7319.76,0.8,2.4,3350,4422,7571,16179,22284
458.3529412,Taxodium distichum,Bald cypress,0,6,1393,2.72,5.83,4.13,1.04,0.27,1.6,2.83,3.19,4.05,5.12,5.64,46,3082,11256,5899,1882.9,0.93,3.3,3752,4556,5360,7068,8107
470.1627907,Cercis species,Redbud,1,5,1394,1.63,11.56,3.71,1.69,2.56,12.03,1.65,3.29,3.46,3.79,4.85,48,2546,15142,4754,2657.52,2.65,9.6,2814,3350,3953,4824,6459
1038.956204,Taxodium distichum,Bald cypress,0,6,1400,1.49,15.28,8.44,3.66,0.06,1.8,3.17,4.89,8.31,11.58,13.52,288,2412,14338,4442,1780.22,2.57,11.93,2814,3350,3886,4958,6606
1156.212121,Quercus rubra,Red oak,1,2,1402,4.53,15.25,10.73,3.14,-0.17,2.08,5.39,9.01,10.2,13.34,14.91,27,2546,4690,3355,535.33,0.85,2.85,2814,2948,3216,3685,4074
990.1113689,Picea abies,Norway Spruce,0,,2272,1.49,22.06,9.4,4.77,0.7,2.69,3.05,6.25,8.09,12.54,16.76,1165,2546,32573,10620,5862.92,1.24,4.46,3618,6164,9916,12328,19376
755.0057803,Picea abies,Norway Spruce,0,,2531,1.48,14.15,6.95,3.25,0.44,1.93,2.81,4.02,6.4,9.45,11.98,989,2680,32767,16647,9186.55,0.16,1.7,3886,8040,15812,25594,29132
776.5483871,Cercis species,Redbud,1,5,1437,1.38,12.62,5.21,2.5,0.7,2.88,1.99,3.12,5.14,6.5,8.51,625,2412,32767,11871,7780.81,0.6,2.26,3216,4288,10586,17554,23584
730.8703704,Taxodium distichum,Bald cypress,0,6,1462,1.37,9.12,6.62,1.61,-0.69,2.84,4.24,5.3,7.14,7.74,8.5,76,2680,9916,4022,1269.07,2.3,9.81,2814,3216,3618,4321,5427
927.7536232,Ulmus parvifolia,Chinese elm,1,3,1467,1.46,16.97,7.93,3.8,0.03,2.23,1.59,5.59,8,11.49,12.69,68,2546,14740,4893,2926.24,2,5.96,2727,3216,3685,5092,9206
550.0465116,Cercis species,Redbud,1,5,1473,1.41,11.61,4.69,1.65,0.39,6.28,1.55,3.98,4.95,5.48,6.05,74,2814,26934,6008,5429.99,2.75,9.35,2948,3752,4154,5360,10023
1078.254438,Acer platanoides,Norway maple,1,1,1484,1.39,15.84,8.42,3.45,-0.34,2.21,2.54,6.25,8.83,11.11,12.49,351,2546,32767,8520,7888.2,2.21,6.86,3350,4020,5360,9380,15678
991.373494,Acer platanoides,Norway maple,1,1,1493,2.58,15.14,9.11,4.43,0,1.24,3.43,4.91,9.21,13.58,14.34,143,2680,8442,4235,1155.68,1.37,4.98,2948,3417,3886,4824,5628
1296.864865,Taxodium distichum,Bald cypress,0,6,1495,1.37,17.87,9.46,4.91,0.04,1.6,2.75,4.46,9.93,13.9,16.07,1042,2546,30035,9145,7170.06,1.07,2.89,2948,3752,5092,15142,19883
1694.978261,Quercus rubra,Red oak,1,2,1496,1.38,20.16,13.59,4.83,-0.42,1.97,5.12,10.1,14.43,17.89,19.16,167,2546,12596,4295,1837.62,2.17,8.42,2680,3082,3752,4757,6298
416.0357143,Ilex opaca,,0,8,1511,1.38,6.38,3.86,1.03,-0.84,3.39,1.53,3.57,4.14,4.58,4.81,177,3484,29480,18892,6755.4,-0.67,2.79,4824,15812,19698,23690,27336
1484.198582,Ulmus parvifolia,Chinese elm,1,3,1515,2.04,18.79,13.33,2.67,-1.11,6.2,8.89,12.07,13.36,15.11,16.36,263,2412,21306,5450,2721.37,1.91,8.18,2814,3551,4556,6432,9085
1954.472393,Cercis canadensis,Eastern redbud,1,5,1526,1.45,32.58,14.66,7.84,0.44,2.27,2.72,9.02,13.08,19.38,27.08,319,0,23718,5661,3894.74,2.18,7.91,2814,3216,4020,6164,10881
1110.747788,Acer platanoides,Norway maple,1,1,1552,1.52,19.12,10.03,4.96,0,1.85,2.32,6.04,10.43,14.02,16.93,484,2546,26666,9464,5994.75,0.87,2.58,3350,4522,6834,14070,19122
753.1240876,Acer platanoides,Norway maple,1,1,1559,1.39,13.08,5.66,2.99,0.31,2.02,1.74,2.64,5.41,8.33,9.29,200,2814,24924,6794,5063.39,1.76,5.43,3082,3484,4422,8006,14485
383.2777778,Cercis species,Redbud,1,5,1560,2.23,4.65,3.57,0.67,-0.54,2.42,2.36,3.15,3.77,4.04,4.12,15,2546,5360,3582,684.14,0.86,3.95,2640,3216,3484,3953,4100
1523.019355,Quercus rubra,Red oak,1,2,1573,2.58,23.29,12.58,4.71,-0.4,2.55,3.06,9.66,13.64,15.79,18.26,300,2546,32767,5277,4032.94,4.08,22.78,2948,3618,4020,5092,8187
1002.489796,Taxodium distichum,Bald cypress,0,6,1577,1.38,18.07,8.91,3.88,0.27,1.8,3.36,5.76,7.95,12.92,14.46,338,2546,28810,6632,4939.47,2.37,8.58,2948,3886,4824,6968,13212
597.4807692,Juniperus virginiana,Eastern redcedar,0,10,1582,2.46,10.85,4.65,1.3,1.63,7.92,3.06,3.82,4.42,5.24,6.03,91,2814,28408,15199,7851.3,-0.13,1.74,3484,7437,16080,21105,25594
325.6,Ulmus parvifolia,Chinese elm,1,3,1588,2.32,3.82,3.2,0.61,-0.34,1.18,2.41,2.56,3.48,3.73,3.76,10,2680,7102,4382,1302.32,0.82,2.65,3042,3618,3886,4991,5896
1094.675,Taxodium distichum,Bald cypress,0,6,1589,2.2,15.16,9.63,2.62,-0.94,3.9,2.98,8.26,9.89,11.41,12.51,274,2546,28944,5436,3208.99,3.35,19.03,2948,3618,4422,6030,8402
656.5230769,Ulmus parvifolia,Chinese elm,1,3,1601,2.58,9.66,6.45,1.84,0.13,1.83,3.86,4.88,6.23,8.17,9.07,153,2546,8040,4098,1066.99,1.03,4.02,2814,3350,3752,4690,5601
824.3469388,Ulmus parvifolia,Chinese elm,1,3,1605,1.48,10.54,7.51,2.07,-1.08,4.02,3.29,6.35,7.91,9.31,9.66,135,2680,32767,4755,4133.22,5.57,35.34,3082,3484,3886,4422,5226
1522.147287,Cercis species,Redbud,1,5,1609,1.4,31.57,13.21,10.88,0.21,1.27,1.74,2.82,10.33,23.93,27.21,205,2546,31304,10165,8461.94,1.11,2.76,3082,4020,5628,14807,24945
2159.276596,Quercus rubra,Red oak,1,2,1617,2.54,27.86,19.31,5.56,-0.88,3.15,8.67,17.86,19.45,23.45,24.93,65,2680,13132,4490,1836.42,2.41,10.3,2841,3216,4020,5360,5896
900.026616,Quercus rubra,Red oak,1,2,1624,1.42,17.02,7.76,4.11,0.43,2.08,2.19,4.56,7.01,10.96,14.11,556,2680,32767,9506,6988.49,1.24,3.75,3082,4020,6566,13400,21152
1015.75,Acer platanoides,Norway maple,1,1,1630,5,13.21,9.36,1.97,0.22,2.28,6.84,7.8,9.23,10.63,12.51,67,2412,6164,3878,713.99,0.84,4.43,2948,3484,3752,4288,4556
525.2045455,Ulmus parvifolia,Chinese elm,1,3,1649,1.37,6.32,4.5,0.94,-1.14,5.46,3.26,3.94,4.59,5.13,5.59,85,2814,7906,4524,1166.47,1.3,4.14,3243,3752,4154,4958,6378
907.7272727,Cercis canadensis,Eastern redbud,1,5,1658,3.4,14.55,9.97,4.27,-0.58,1.57,3.57,6.34,12.13,12.91,14.14,13,3484,10720,5535,2217.68,1.3,3.41,3645,3886,4690,5762,8817
617.8409091,Acer platanoides,Norway maple,1,1,1688,2.96,7.87,5.63,1.43,-0.07,1.8,3.62,4.46,5.75,6.79,7.57,56,2814,6566,4003,756.32,1.15,4.55,3082,3484,3886,4288,5092
457.8095238,Cercis canadensis,Eastern redbud,1,5,1694,1.4,6.52,4.23,1.29,0.09,1.63,2.53,3.14,3.87,5.44,5.94,167,2814,29480,16348,8870.21,-0.24,1.56,3390,5896,18614,23690,26988
836.2637363,Taxodium distichum,Bald cypress,0,6,1695,1.37,12.39,7.72,2.12,-0.79,3.88,3.27,6.68,7.89,9.1,10.07,563,2546,32767,8165,6385.71,1.75,5.54,2948,3752,5360,10586,18509
844.5166667,Platanus occidentalis,American sycamore,1,4,1703,1.37,13.4,6.74,2.77,0.22,2.83,1.42,4.76,6.64,8.68,9.89,125,2546,28944,4524,3738.11,5.23,31.25,2814,3216,3752,4288,5360
1117.631579,Taxodium distichum,Bald cypress,0,6,1708,3.1,16.36,9.63,3.67,-0.05,2.21,3.57,7.46,9.59,12.25,14.72,32,2680,13400,4493,2294.84,2.48,8.99,2814,3082,3886,4723,5963
537.8387097,Ulmus parvifolia,Chinese elm,1,3,1710,1.4,7.21,4.43,1.25,0.48,2.76,2.83,3.75,4.16,4.97,6.58,61,2546,7638,4567,1286.05,0.73,2.78,2948,3618,4154,5226,6298
804.4754098,Picea abies,Norway Spruce,0,,2849,1.59,12.29,6.53,2.96,0.33,1.9,2.33,3.75,5.98,8.93,10.77,543,2680,29480,13815,6969.35,0.3,2.09,3886,7772,13132,19229,23825
1621.434783,Picea abies,Norway Spruce,0,,2855,1.51,26.23,14.05,5.87,-0.02,2.02,4.77,9.25,14.16,18.91,21.97,845,0,32767,11940,6647.66,0.76,2.91,3752,6566,10720,15946,22190
924.6071429,Taxodium distichum,Bald cypress,0,6,1725,2.85,11.73,8.25,2.07,-0.5,2.83,4.58,7.04,8.35,9.83,10.97,68,2412,9380,3920,1315.25,2.05,7.89,2546,3216,3551,4187,5266
470.2857143,Quercus rubra,Red oak,1,2,1734,2.59,5.47,4.38,0.81,-0.9,2.89,2.74,4.15,4.55,4.9,5.16,22,2948,5494,3758,630.52,0.76,3.44,2955,3249,3685,4154,4395
880.6666667,Quercus rubra,Red oak,1,2,1736,3.25,13.1,8.19,2.53,0.23,2.35,4.19,6.51,7.89,10.33,12.03,52,2546,5226,3458,616.09,0.84,3.14,2680,3048,3350,3618,4409
731.6153846,Quercus rubra,Red oak,1,2,1743,4.02,10.2,6.57,1.62,0.23,2.14,4.24,5.25,6.74,7.74,8.56,27,2412,12864,4308,2049.71,2.95,12.16,2854,3283,3752,4288,5548
727.1538462,Acer platanoides,Norway maple,1,1,1751,1.37,11.28,5.44,2.47,0.1,2.3,1.45,3.57,5.46,7.15,8.68,133,2546,32767,8047,6993.76,1.91,6.28,2814,3618,4690,9514,17340
1115.065217,Pinus strobus,White pine,0,7,1754,3.34,15.95,10.18,3.32,-0.14,1.97,4.79,7.6,10.34,12.96,14.58,154,2546,10854,4586,1691.2,1.65,5.76,2814,3484,4087,5058,7022
932.3785311,Taxodium distichum,Bald cypress,0,6,1758,1.45,14.58,8.47,3.31,-0.34,2.03,2.94,6.27,8.87,11.41,12.5,292,2680,32767,10831,6450.13,0.66,2.63,3350,4958,9514,15443,19564
924.8695652,Taxodium distichum,Bald cypress,0,6,1760,1.54,14.61,7.04,3.68,0.17,2.46,1.69,5.08,7.81,8.69,10.22,13,2814,7772,3999,1509.95,1.39,3.75,2814,2948,3350,4556,5923
777.4545455,Acer platanoides,Norway maple,1,1,1763,2.47,11.4,7.75,2.25,-0.23,2.23,5.19,6.05,7.34,9.55,10.51,25,2412,6298,3800,871.76,1.07,3.85,2975,3216,3618,4288,4851
539.3703704,Cercis canadensis,Eastern redbud,1,5,1775,2.04,7.92,4.93,1.79,-0.02,1.65,2.3,3.37,4.92,6.64,7.28,228,2680,27470,8691,4774.33,1.15,4.04,3263,5092,7437,11390,15584
719.2368421,Acer platanoides,Norway maple,1,1,1789,1.63,10.51,6.55,2.63,-0.74,2.4,1.68,4.92,7.35,8.42,8.77,32,2546,32767,7127,8117.48,2.36,7.23,2948,3450,3886,4723,15772
616.5454545,Acer platanoides,Norway maple,1,1,1803,3.51,8.2,6.04,1.38,-0.08,2.25,3.8,5.4,5.77,6.95,7.92,14,2546,5762,3714,1090.43,0.61,1.94,2546,2881,3484,4422,5280
738.0952381,Quercus rubra,Red oak,1,2,1808,1.39,10.21,6.87,2.15,-0.91,3.7,1.4,5.77,7.38,8.37,9.4,55,2546,32767,5703,6498.15,3.55,14.3,2814,3149,4020,5025,6003
571.1551724,Juniperus virginiana,Eastern red-cedar,0,10,1816,1.37,8.42,5.33,1.78,-0.57,2.41,1.74,4.22,5.86,6.54,7.31,104,3350,29480,15809,7720.81,-0.19,1.77,3906,9078,17353,21607,25152
2182.142857,Quercus rubra,Red oak,1,2,1823,1.45,27.61,16.56,6.89,-0.39,2.23,3.71,12.94,16.83,22.59,24.89,83,2412,15544,3694,1720.52,4.82,30.75,2680,2948,3350,3752,4690
341.45,Cercis species,Redbud,1,5,1848,1.97,3.9,3.12,0.47,-0.26,2.22,2.25,2.75,3.2,3.55,3.71,62,3350,10050,5155,1396.31,1.16,4.26,3625,4020,4757,5862,6941
943.5606061,Platanus occidentalis,American sycamore,1,4,1850,1.38,14.71,5.85,3.47,0.4,2.34,1.57,1.96,5.65,8.33,10.51,116,2680,32767,9206,9426.87,1.38,3.23,2814,3484,4154,11055,26862
565.9259259,Acer platanoides,Norway maple,1,1,1861,2.99,8.24,4.76,1.11,0.16,2.29,3.09,3.74,4.87,5.59,6.17,128,2814,8576,4041,862.28,1.7,8.42,2948,3484,3886,4422,5092
885.7619048,Juniperus virginiana,Eastern red-cedar,0,10,1863,4.34,11.27,8.05,1.91,-0.32,2.03,4.57,6.55,8.33,9.54,10.52,82,3082,24790,13247,5753.01,-0.05,2.16,3631,9514,14137,17286,21279
1010.482143,Ilex opaca,American Holly,0,8,1886,1.42,15.74,6,4.9,0.95,2.13,1.67,2.56,3.43,10.49,14.14,84,2680,27872,10463,7061.61,0.65,2.24,2968,3718,9380,14824,21587
870.6857143,Quercus rubra,Red oak,1,2,1896,1.5,13.57,7.67,3.26,0.09,2.39,1.9,5.74,7.23,10,12.18,23,2680,9112,3892,1479.79,2.47,8.5,2814,3082,3618,4020,4154
578.1724138,Acer platanoides,Norway maple,1,1,1898,4.26,7.05,5.4,0.79,0.6,2.43,4.44,4.83,5.32,5.86,6.73,28,2680,14874,4819,2553.04,2.44,9.47,2995,3316,3886,5594,6901
1341.527273,Quercus rubra,Red oak,1,2,1918,1.44,20.57,10.76,4.9,-0.28,2.21,2.64,7.5,11.39,14.05,16.94,144,2680,21708,5850,3408.81,2.23,8.2,2948,3886,4690,6566,9943
410.2307692,Ulmus parvifolia,Chinese elm,1,3,1923,2.61,4.96,3.62,0.81,0.06,1.39,2.65,2.76,3.54,4.38,4.52,26,3216,7504,5133,1205.56,0.05,2.02,3283,4221,5427,5862,6700
1246.565217,Quercus rubra,Red oak,1,2,1929,5.59,19.91,10.16,4.05,0.86,2.61,5.8,6.99,9.03,13.61,15.27,25,2546,10586,4449,2087.42,1.53,4.56,2573,3082,3752,4958,7129
